.	98	2317	56003955	146189295	1999829127	
.	99	2	11	25	37	
.	99	2248	57117834	148434685	1999824453	
.	100	2	11	25	37	
.	100	2549	56507835	146862179	1999819759	
.	101	2	11	25	37	
.	101	455	56089961	146092404	1999814828	
.	102	2	11	25	37	
.	102	2365	56498871	146987428	1999810199	
.	103	2	11	25	37	
.	103	4740	57467686	148508421	1999805011	
.	104	2	11	25	37	
.	104	2848	57363627	147784634	1999799304	
.	105	2	11	25	37	
.	105	5158	56731222	147085460	1999794038	
.	106	2	11	25	37	
.	106	10379	58143255	149323374	1999788787	
.	107	2	11	25	37	
.	107	12601	61454596	155854922	1999782973	
.	108	2	11	25	37	
.	108	4766	62963689	158542471	1999777609	
.	109	2	11	25	37	
.	109	3452	61818017	156360129	1999772088	
.	110	2	11	25	37	
.	110	12509	63482865	160156316	1999766567	
.	111	2	11	25	37	
.	111	3728	62204580	158730099	1999760679	
.	112	2	11	25	37	
.	112	11618	61722588	157532314	1999755304	
.	113	2	11	25	37	
.	113	2073	62488411	158829252	1999749933	
.	114	2	11	25	37	
.	114	509	61920416	157039515	1999744367	
.	115	2	11	25	37	
.	115	6708	64005371	161907456	1999738968	
.	116	2	11	25	37	
.	116	3312	64668609	163099781	1999733419	
.	117	2	11	25	37	
.	117	461	65031612	163162977	1999727509	
.	118	2	11	25	37	
.	118	1007	65495961	163938255	1999721804	
.	119	2	11	25	37	
.	119	15812	66770688	166408634	1999715540	
.	120	2	11	25	37	
.	120	18445	66274992	165904694	1999710033	
.	121	2	11	25	37	
.	121	14772	65320390	164684283	1999704312	
.	122	2	11	25	37	
.	122	5957	66769439	167226097	1999699088	
.	123	2	11	25	37	
.	123	13414	66216160	165872501	1999692945	
.	124	2	11	25	37	
.	124	593	67120277	167647167	1999687457	
.	125	2	11	25	37	
.	125	11371	69295832	171325572	1999681701	
.	126	2	11	25	37	
.	126	5361	68953606	171671997	1999675184	
.	127	2	11	25	37	
.	127	1465	68963779	171148403	1999669180	
.	128	2	11	25	37	
.	128	7937	68024768	169690254	1999663208	
.	129	2	11	25	37	
.	129	13685	69680727	172653029	1999656898	
.	130	2	11	25	37	
.	130	7873	67046327	166885611	1952552608	
.	131	2	11	25	37	
.	131	865	67064736	167318695	1952545871	
.	132	2	11	25	37	
.	132	3476	68223782	169054633	1952539183	
.	133	2	11	25	37	
.	133	6953	67376533	167795960	1952532506	
.	134	2	11	25	37	
.	134	3793	67647640	168296296	1952525503	
.	135	2	11	25	37	
.	135	1474	67946079	169094609	1952518593	
.	136	2	11	25	37	
.	136	613	69614981	172452920	1952511447	
.	137	2	11	25	37	
.	137	314	72660458	177458914	1952503922	
.	138	2	11	25	37	
.	138	1269	70703666	175324661	1952496607	
.	139	2	11	25	37	
.	139	5496	70898459	174825665	1952489279	
.	140	2	11	25	37	
.	140	3080	72096804	177328522	1952481855	
.	141	2	11	25	37	
.	141	5229	76564259	185247988	1952474493	
.	142	2	11	25	37	
.	142	2602	74119154	180898431	1952466972	
.	143	2	11	25	37	
.	143	2252	75240225	183132222	1952458986	
.	144	2	11	25	37	
.	144	8779	76661309	186611631	1952450850	
.	145	2	11	25	37	
.	145	9828	77736110	188773652	1952443009	
.	146	2	11	25	37	
.	146	1869	78539510	190317228	1952435022	
.	147	2	11	25	37	
.	147	7165	78213145	189743998	1952427409	
.	148	2	11	25	37	
.	148	8092	77112528	187745533	1952418843	
.	149	2	11	25	37	
.	149	3152	80355860	193082854	1952389939	
.	150	2	11	25	37	
.	150	7688	90342204	222284446	1811044606	
A	0	11	25	37	
A	0	7924933	23508083	433978014	
A	1	11	25	37	
A	1	8767712	28239042	445245285	
A	2	11	25	37	
A	2	7602636	24209744	490180857	
A	3	11	25	37	
A	3	7188816	23814393	392458685	
A	4	11	25	37	
A	4	9414745	31371069	604795030	
A	5	11	25	37	
A	5	7397853	27193579	619617080	
A	6	11	25	37	
A	6	6263508	22774393	546084094	
A	7	11	25	37	
A	7	7350425	27322225	603038002	
A	8	11	25	37	
A	8	4429831	16705816	386416680	
A	9	11	25	37	
A	9	6026686	22108646	501830654	
A	10	11	25	37	
A	10	4401607	16854151	461596090	
A	11	11	25	37	
A	11	5560826	20814830	469198356	
A	12	11	25	37	
A	12	4820223	18493723	441514263	
A	13	11	25	37	
A	13	4913260	18602729	441435127	
A	14	11	25	37	
A	14	6083796	23410244	522877374	
A	15	11	25	37	
A	15	6703463	25736738	521527324	
A	16	11	25	37	
A	16	6376516	24314318	525227865	
A	17	11	25	37	
A	17	6688319	25522926	512440788	
A	18	11	25	37	
A	18	6489696	24504459	506168594	
A	19	11	25	37	
A	19	6736444	25421340	508524763	
A	20	11	25	37	
A	20	6316104	23853274	500651796	
A	21	11	25	37	
A	21	6478948	24380949	506585034	
A	22	11	25	37	
A	22	6886069	26143649	511131440	
A	23	11	25	37	
A	23	8013254	30323864	504432060	
A	24	11	25	37	
A	24	6838515	25528922	496680378	
A	25	11	25	37	
A	25	8014066	27671889	503463043	
A	26	11	25	37	
A	26	7868732	26895522	505848115	
A	27	11	25	37	
A	27	7977300	27258555	509454831	
A	28	11	25	37	
A	28	7697033	26125322	506373676	
A	29	11	25	37	
A	29	7900330	26818161	507057954	
A	30	11	25	37	
A	30	8095047	27522380	498844125	
A	31	11	25	37	
A	31	8254728	27818754	510662785	
A	32	11	25	37	
A	32	8223483	27835478	507619841	
A	33	11	25	37	
A	33	8140426	27483614	498320786	
A	34	11	25	37	
A	34	8364154	27959404	507431822	
A	35	11	25	37	
A	35	8222919	27266398	502964740	
A	36	11	25	37	
A	36	8139047	26970601	497808437	
A	37	11	25	37	
A	37	8574352	28391763	502297746	
A	38	11	25	37	
A	38	8783512	28932449	505911480	
A	39	11	25	37	
A	39	8632058	28142166	499199991	
A	40	11	25	37	
A	40	9318015	30465901	504340839	
A	41	11	25	37	
A	41	9005929	29627786	510739493	
A	42	11	25	37	
A	42	9091592	29726897	503714479	
A	43	11	25	37	
A	43	9020896	28990117	501366276	
A	44	11	25	37	
A	44	9263447	30053088	499785129	
A	45	11	25	37	
A	45	8889147	28713472	495192030	
A	46	11	25	37	
A	46	9242538	29806156	501042226	
A	47	11	25	37	
A	47	9030828	28989754	503765150	
A	48	11	25	37	
A	48	12182515	35959733	501982566	
A	49	11	25	37	
A	49	9991673	31564106	503619440	
A	50	11	25	37	
A	50	9389391	29862240	500207083	
A	51	11	25	37	
A	51	9491162	30137818	499950290	
A	52	11	25	37	
A	52	9745294	30955679	501517523	
A	53	11	25	37	
A	53	9460827	29961389	502241704	
A	54	11	25	37	
A	54	9754863	30765156	498345477	
A	55	11	25	37	
A	55	10051770	31537426	505977523	
A	56	11	25	37	
A	56	10196353	31750888	503343448	
A	57	11	25	37	
A	57	9953589	31402712	495525414	
A	58	11	25	37	
A	58	9940918	30789351	502933216	
A	59	11	25	37	
A	59	10453206	32665686	502838539	
A	60	11	25	37	
A	60	10280204	31998772	496885230	
A	61	11	25	37	
A	61	10249308	31504853	505653713	
A	62	11	25	37	
A	62	10659819	32580589	501197764	
A	63	11	25	37	
A	63	10076220	31014960	496377424	
A	64	11	25	37	
A	64	10849896	33104781	502645396	
A	65	11	25	37	
A	65	13642070	36567661	506860432	
A	66	11	25	37	
A	66	13656311	39528151	505814073	
A	67	11	25	37	
A	67	14629726	39466587	510035674	
A	68	11	25	37	
A	68	16260211	41354595	511621805	
A	69	11	25	37	
A	69	12857027	36112213	500033123	
A	70	11	25	37	
A	70	11525804	34941005	501380197	
A	71	11	25	37	
A	71	11564294	35644930	501904716	
A	72	11	25	37	
A	72	11205837	33686459	497014346	
A	73	11	25	37	
A	73	12598419	37399856	503423005	
A	74	11	25	37	
A	74	12187103	36373824	503050393	
A	75	11	25	37	
A	75	11387853	33948388	496867627	
A	76	11	25	37	
A	76	11558403	34316591	502913544	
A	77	11	25	37	
A	77	11911291	35524773	500798927	
A	78	11	25	37	
A	78	11892642	35703162	497647050	
A	79	11	25	37	
A	79	12107548	36240980	501751269	
A	80	11	25	37	
A	80	12087175	35766998	500726569	
A	81	11	25	37	
A	81	12168709	36065320	497722397	
A	82	11	25	37	
A	82	12100614	35527751	502281549	
A	83	11	25	37	
A	83	12156550	35574852	501505880	
A	84	11	25	37	
A	84	12281151	36009452	497570532	
A	85	11	25	37	
A	85	12965111	37730492	506138449	
A	86	11	25	37	
A	86	13170882	38386186	504362178	
A	87	11	25	37	
A	87	13762175	38928560	501058550	
A	88	11	25	37	
A	88	14172983	39693070	504452720	
A	89	11	25	37	
A	89	13523117	38635290	499989196	
A	90	11	25	37	
A	90	13579869	38738534	495406717	
A	91	11	25	37	
A	91	13892637	39544624	500994016	
A	92	11	25	37	
A	92	13573445	38780799	499703758	
A	93	11	25	37	
A	93	13928738	39949819	495861441	
A	94	11	25	37	
A	94	14223613	40392499	500304391	
A	95	11	25	37	
A	95	13966957	39955169	498760890	
A	96	11	25	37	
A	96	14127181	40338911	495984856	
A	97	11	25	37	
A	97	14104960	39888465	499562811	
A	98	11	25	37	
A	98	14386272	40504540	498917994	
A	99	11	25	37	
A	99	14476089	40776841	494741290	
A	100	11	25	37	
A	100	14589659	40799590	500276122	
A	101	11	25	37	
A	101	14451827	40588511	497843851	
A	102	11	25	37	
A	102	14615372	41082922	495067445	
A	103	11	25	37	
A	103	14745314	40923849	499918771	
A	104	11	25	37	
A	104	14774863	41102805	499205248	
A	105	11	25	37	
A	105	14680770	41079294	495949036	
A	106	11	25	37	
A	106	15116467	41930184	500525568	
A	107	11	25	37	
A	107	16504906	44024556	498814879	
A	108	11	25	37	
A	108	16806980	44225223	494858942	
A	109	11	25	37	
A	109	16094460	43757459	499008950	
A	110	11	25	37	
A	110	17759330	46378443	497009585	
A	111	11	25	37	
A	111	17327909	45826774	495624468	
A	112	11	25	37	
A	112	16617785	44776463	498779662	
A	113	11	25	37	
A	113	17027458	45468946	498844885	
A	114	11	25	37	
A	114	16492224	44599484	496571805	
A	115	11	25	37	
A	115	16976249	45954478	498579106	
A	116	11	25	37	
A	116	17616990	46661403	498368846	
A	117	11	25	37	
A	117	17036844	45716034	493630551	
A	118	11	25	37	
A	118	17278412	46266388	497857753	
A	119	11	25	37	
A	119	17867787	47309726	496252969	
A	120	11	25	37	
A	120	17818460	47141280	493278069	
A	121	11	25	37	
A	121	17640547	46978800	496361302	
A	122	11	25	37	
A	122	18188365	48348726	496503181	
A	123	11	25	37	
A	123	17784383	47260358	493404924	
A	124	11	25	37	
A	124	18262904	48251891	497486216	
A	125	11	25	37	
A	125	18594396	48458034	495198005	
A	126	11	25	37	
A	126	19126964	49425282	492153914	
A	127	11	25	37	
A	127	18939887	49298499	496678061	
A	128	11	25	37	
A	128	18517638	48671351	493315463	
A	129	11	25	37	
A	129	18948159	49252790	491217636	
A	130	11	25	37	
A	130	18131263	47664819	481635214	
A	131	11	25	37	
A	131	18295814	48051898	481394799	
A	132	11	25	37	
A	132	19017280	49016889	478641968	
A	133	11	25	37	
A	133	18346880	48113767	481087979	
A	134	11	25	37	
A	134	18522311	48572345	481098292	
A	135	11	25	37	
A	135	18416590	48334562	477589909	
A	136	11	25	37	
A	136	19241448	50054153	481696613	
A	137	11	25	37	
A	137	19641252	50327858	479522177	
A	138	11	25	37	
A	138	19508186	50646976	476742310	
A	139	11	25	37	
A	139	19568842	50540116	480337630	
A	140	11	25	37	
A	140	19776709	50980124	478420536	
A	141	11	25	37	
A	141	20867404	52295990	475304740	
A	142	11	25	37	
A	142	20644596	52603566	478970271	
A	143	11	25	37	
A	143	21001547	53114200	477914970	
A	144	11	25	37	
A	144	21316725	53766644	474788250	
A	145	11	25	37	
A	145	21878619	55060390	479561049	
A	146	11	25	37	
A	146	22382134	55642513	477346845	
A	147	11	25	37	
A	147	22187816	55232519	474487287	
A	148	11	25	37	
A	148	21725150	54971085	477890539	
A	149	11	25	37	
A	149	22547713	56022325	475993606	
A	150	11	25	37	
A	150	28088973	68354344	447591059	
T	0	11	25	37	
T	0	7670064	21911005	321146591	
T	1	11	25	37	
T	1	23261601	56597143	613698802	
T	2	11	25	37	
T	2	15642586	41241062	540276337	
T	3	11	25	37	
T	3	19770018	49892105	632133779	
T	4	11	25	37	
T	4	15577048	42090699	600434817	
T	5	11	25	37	
T	5	7004025	20502290	408970294	
T	6	11	25	37	
T	6	9495476	26923902	473173522	
T	7	11	25	37	
T	7	7596298	22374376	432041730	
T	8	11	25	37	
T	8	8686922	24944124	444813281	
T	9	11	25	37	
T	9	11869107	34500082	561021405	
T	10	11	25	37	
T	10	7983975	23796450	471734839	
T	11	11	25	37	
T	11	11806899	34392125	543434897	
T	12	11	25	37	
T	12	9781648	29287718	499294735	
T	13	11	25	37	
T	13	9525110	28635754	492722077	
T	14	11	25	37	
T	14	8363149	25648738	455686179	
T	15	11	25	37	
T	15	9062241	27972706	475298629	
T	16	11	25	37	
T	16	9324002	28543752	499356471	
T	17	11	25	37	
T	17	9657760	30165417	513171408	
T	18	11	25	37	
T	18	9503993	28993967	503129367	
T	19	11	25	37	
T	19	9494425	29142231	505128311	
T	20	11	25	37	
T	20	9393476	28828777	502268940	
T	21	11	25	37	
T	21	9513109	29168807	497348275	
T	22	11	25	37	
T	22	9756162	30120332	503617692	
T	23	11	25	37	
T	23	9943660	30563807	501268924	
T	24	11	25	37	
T	24	10194695	31246007	506278657	
T	25	11	25	37	
T	25	11338772	32230880	504334755	
T	26	11	25	37	
T	26	11406210	32160498	500460929	
T	27	11	25	37	
T	27	11985409	33775335	496344928	
T	28	11	25	37	
T	28	11302580	31657141	499368410	
T	29	11	25	37	
T	29	11602424	32437305	502905289	
T	30	11	25	37	
T	30	11582176	32479507	497949900	
T	31	11	25	37	
T	31	11901700	33111513	497880768	
T	32	11	25	37	
T	32	11742611	32930802	499088112	
T	33	11	25	37	
T	33	11741135	32850652	499162877	
T	34	11	25	37	
T	34	11976546	33365911	505847970	
T	35	11	25	37	
T	35	11759875	32600156	502088765	
T	36	11	25	37	
T	36	11817942	32859321	503840186	
T	37	11	25	37	
T	37	11990320	33180880	510945036	
T	38	11	25	37	
T	38	12402132	33952345	500097486	
T	39	11	25	37	
T	39	12169428	33391196	501836341	
T	40	11	25	37	
T	40	12500869	34408498	500478802	
T	41	11	25	37	
T	41	12413793	34117403	501211955	
T	42	11	25	37	
T	42	12593762	34845926	504414229	
T	43	11	25	37	
T	43	12757663	34624789	502671375	
T	44	11	25	37	
T	44	16594125	39199733	510253811	
T	45	11	25	37	
T	45	14301825	36626576	501492912	
T	46	11	25	37	
T	46	12978564	35413756	503682021	
T	47	11	25	37	
T	47	13746960	36623339	507064944	
T	48	11	25	37	
T	48	13566671	36470862	501933221	
T	49	11	25	37	
T	49	13948698	37908625	511924580	
T	50	11	25	37	
T	50	13200286	35561672	502976444	
T	51	11	25	37	
T	51	13378909	35973763	498634736	
T	52	11	25	37	
T	52	13187823	35874388	499956662	
T	53	11	25	37	
T	53	12934455	34859822	502038301	
T	54	11	25	37	
T	54	15055216	39375618	505254395	
T	55	11	25	37	
T	55	13695728	36701757	503586368	
T	56	11	25	37	
T	56	15692175	40163569	508030217	
T	57	11	25	37	
T	57	14894646	39745778	508331913	
T	58	11	25	37	
T	58	13473327	36271045	502932045	
T	59	11	25	37	
T	59	16751023	41268456	507410998	
T	60	11	25	37	
T	60	14343072	37926678	500266245	
T	61	11	25	37	
T	61	13458691	36039898	499699525	
T	62	11	25	37	
T	62	17068381	42110269	508367116	
T	63	11	25	37	
T	63	15386447	40057677	504840251	
T	64	11	25	37	
T	64	16417727	41200510	504169970	
T	65	11	25	37	
T	65	14265166	37150174	498203792	
T	66	11	25	37	
T	66	14314790	37976022	496284515	
T	67	11	25	37	
T	67	14300886	37705924	501592670	
T	68	11	25	37	
T	68	14724559	38190349	497918188	
T	69	11	25	37	
T	69	14943729	38311730	499409153	
T	70	11	25	37	
T	70	14688950	38549287	498053754	
T	71	11	25	37	
T	71	14674843	38714201	497050715	
T	72	11	25	37	
T	72	14316497	37697265	495319563	
T	73	11	25	37	
T	73	15163935	39834277	498475638	
T	74	11	25	37	
T	74	15165117	39805363	499956853	
T	75	11	25	37	
T	75	14713919	38498776	496095485	
T	76	11	25	37	
T	76	14930132	38911366	500741968	
T	77	11	25	37	
T	77	15402258	40077205	500120350	
T	78	11	25	37	
T	78	15111831	39079218	495109556	
T	79	11	25	37	
T	79	15757790	40467959	501528229	
T	80	11	25	37	
T	80	15432543	39880046	497111858	
T	81	11	25	37	
T	81	15613218	40309327	496637592	
T	82	11	25	37	
T	82	15884841	40979607	502327789	
T	83	11	25	37	
T	83	15664824	40524884	500725455	
T	84	11	25	37	
T	84	15564937	40225943	495958701	
T	85	11	25	37	
T	85	15997465	41109797	497899883	
T	86	11	25	37	
T	86	16591517	41758718	497862622	
T	87	11	25	37	
T	87	15893309	40758935	495059538	
T	88	11	25	37	
T	88	16384949	41682312	498299244	
T	89	11	25	37	
T	89	17524803	43758645	497449002	
T	90	11	25	37	
T	90	16992903	43039820	496489422	
T	91	11	25	37	
T	91	17143832	43603185	498398314	
T	92	11	25	37	
T	92	17217197	44203289	498076067	
T	93	11	25	37	
T	93	17900571	44709923	497130664	
T	94	11	25	37	
T	94	18499698	45976954	499495469	
T	95	11	25	37	
T	95	17859569	44815720	498783650	
T	96	11	25	37	
T	96	18248627	45294066	497044170	
T	97	11	25	37	
T	97	18202786	45470729	499346679	
T	98	11	25	37	
T	98	18712147	46013501	498073734	
T	99	11	25	37	
T	99	19157145	46773153	498510792	
T	100	11	25	37	
T	100	18733900	46662983	499522322	
T	101	11	25	37	
T	101	17964352	45028167	498798666	
T	102	11	25	37	
T	102	18794637	46014832	498615153	
T	103	11	25	37	
T	103	18418637	46109072	500287176	
T	104	11	25	37	
T	104	18330180	45954887	499939198	
T	105	11	25	37	
T	105	17577250	44717628	496403626	
T	106	11	25	37	
T	106	17886354	45138057	498539124	
T	107	11	25	37	
T	107	19554307	48287557	498739596	
T	108	11	25	37	
T	108	20038016	48814116	497608556	
T	109	11	25	37	
T	109	19335793	47794659	498825384	
T	110	11	25	37	
T	110	19998336	48798584	495735482	
T	111	11	25	37	
T	111	19305745	47855382	495410454	
T	112	11	25	37	
T	112	18818315	47016295	497902424	
T	113	11	25	37	
T	113	19045170	47591364	496466088	
T	114	11	25	37	
T	114	18807438	46841552	494657261	
T	115	11	25	37	
T	115	19897234	48799216	497635987	
T	116	11	25	37	
T	116	19581177	48409058	495319640	
T	117	11	25	37	
T	117	20450335	49690332	494777793	
T	118	11	25	37	
T	118	19905118	48870999	496037511	
T	119	11	25	37	
T	119	20249641	49501047	494470413	
T	120	11	25	37	
T	120	20571011	49973714	492598176	
T	121	11	25	37	
T	121	19702886	48641520	494300989	
T	122	11	25	37	
T	122	20626661	49822254	494074464	
T	123	11	25	37	
T	123	20097730	49211760	492313923	
T	124	11	25	37	
T	124	20661256	49960562	495124055	
T	125	11	25	37	
T	125	21378884	51860171	494790228	
T	126	11	25	37	
T	126	21070357	51133754	491899900	
T	127	11	25	37	
T	127	20779486	50370912	494041618	
T	128	11	25	37	
T	128	20457775	49965911	492331738	
T	129	11	25	37	
T	129	21341721	51357730	491464942	
T	130	11	25	37	
T	130	20065896	49003270	479714066	
T	131	11	25	37	
T	131	19807402	48541424	479214199	
T	132	11	25	37	
T	132	20340009	49328917	477422337	
T	133	11	25	37	
T	133	20070588	49083746	480531438	
T	134	11	25	37	
T	134	20391294	49612316	478799896	
T	135	11	25	37	
T	135	19962824	48872341	477687239	
T	136	11	25	37	
T	136	20916518	50559484	479616547	
T	137	11	25	37	
T	137	22083405	52584538	479476031	
T	138	11	25	37	
T	138	21279425	50922049	476536845	
T	139	11	25	37	
T	139	20757970	50436351	478474877	
T	140	11	25	37	
T	140	21429110	51796196	476677390	
T	141	11	25	37	
T	141	23283413	55497095	476916293	
T	142	11	25	37	
T	142	22279364	52893417	478221596	
T	143	11	25	37	
T	143	22396182	53362220	477588879	
T	144	11	25	37	
T	144	22575255	54000601	475839753	
T	145	11	25	37	
T	145	23126573	54746561	477234738	
T	146	11	25	37	
T	146	23515526	55730107	476140389	
T	147	11	25	37	
T	147	23246133	55226062	474485615	
T	148	11	25	37	
T	148	22498034	53901197	476874085	
T	149	11	25	37	
T	149	23986640	56479624	476012624	
T	150	11	25	37	
T	150	25936653	63021154	446481209	
G	0	11	25	37	
G	0	31369240	78102953	728142553	
G	1	11	25	37	
G	1	9489395	28048293	433410279	
G	2	11	25	37	
G	2	9588524	27348478	456030572	
G	3	11	25	37	
G	3	5965966	18305793	391449890	
G	4	11	25	37	
G	4	5467342	17310247	411420016	
G	5	11	25	37	
G	5	8821641	27899173	576126425	
G	6	11	25	37	
G	6	8216650	25523879	533018877	
G	7	11	25	37	
G	7	7165007	22989373	513698419	
G	8	11	25	37	
G	8	7093376	21915449	499903886	
G	9	11	25	37	
G	9	5076155	16343552	416109341	
G	10	11	25	37	
G	10	9248894	28597636	633023487	
G	11	11	25	37	
G	11	6309006	19827399	468253225	
G	12	11	25	37	
G	12	7816123	24365954	550675814	
G	13	11	25	37	
G	13	6120982	19215409	471070316	
G	14	11	25	37	
G	14	6805374	21602013	509298620	
G	15	11	25	37	
G	15	6849584	21737611	502856607	
G	16	11	25	37	
